"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
340,2,0.188356,0.1874241,0.1990873,0.2078723,0.2173258,0.225539,0.2372479,0.1950736,0.1386895,0.09948622,0.05918264,0.03364855,0.02107369,0.0220859,0.02792649,0.03822351,0.0578236,0.08982703,0.1218124,0.1138696,0.08237604,0.05678366,0.0312145,0.01334571,0.00646719,0.005141547,0.005789033,0.007747996,0.01044192,0.01958554,0.02985223,0.03040047,0.02392011,0.01676602,0.01028841,0.003688197,0.001268715,0.001360218,0.001715236,0.002288516,0.003443232,0.005651627,0.007386374,0.006019526,0.00436948,0.002790909,0.001522951,0.0005630904,0.0002468552,0.0002352445,0.000243299,0.0003481983,0.0005012477,0.0008760798,0.001054439,0.0009337071,0.0006498928,0.0004355763,0.0002730557,7.874234E-05,4.469994E-05,4.273569E-05,5.25899E-05,7.243507E-05,0.0001024689,0.0001621514,0.0001944381,0.0001623965,0.0001114857,7.088495E-05,3.77703E-05,1.174723E-05,7.787818E-06,8.23261E-06,8.22772E-06,1.230394E-05,1.546894E-05,2.474512E-05,3.268656E-05,2.885899E-05,2.204618E-05,1.532056E-05,8.899236E-06,3.364091E-06,1.433031E-06,9.680358E-07,1.196322E-06
341,2,0.1808914,0.1513914,0.1513909,0.1611927,0.1678821,0.1760133,0.1837624,0.2244819,0.184577,0.1312267,0.09413309,0.05599812,0.03183801,0.01993975,0.02089752,0.02642379,0.03616677,0.05471221,0.08499357,0.115258,0.1077424,0.07794361,0.05372823,0.0295349,0.01262761,0.006119201,0.004864892,0.005477534,0.007331087,0.009880071,0.01853166,0.02824594,0.02876465,0.02263306,0.01586387,0.009734803,0.003489743,0.001200448,0.001287026,0.001622942,0.002165376,0.003256062,0.005347522,0.00698892,0.005695632,0.004134367,0.002640734,0.001441004,0.0005327921,0.0002335723,0.0002225865,0.0002302076,0.0003294624,0.0004742761,0.000828939,0.000997702,0.0008834649,0.0006149228,0.0004121392,0.0002583628,7.450535E-05,4.229473E-05,4.043616E-05,4.976011E-05,6.853748E-05,9.695529E-05,0.0001534264,0.0001839757,0.0001536583,0.0001054869,6.707083E-05,3.573795E-05,1.111513E-05,7.368765E-06,7.789629E-06,7.785E-06,1.16419E-05,1.463658E-05,2.341364E-05,3.092774E-05,2.730612E-05,2.085992E-05,1.449619E-05,8.420381E-06,3.183075E-06,1.355922E-06,9.159486E-07
342,2,0.2554765,0.1256615,0.1032035,0.103365,0.1105962,0.1144736,0.1200478,0.1738745,0.212403,0.1746454,0.1241658,0.08906795,0.05298492,0.03012484,0.01886684,0.01977306,0.02500195,0.03422074,0.05176824,0.08042026,0.1090561,0.101945,0.07374956,0.05083725,0.02794569,0.01194814,0.005789939,0.004603119,0.005182799,0.006936613,0.009348439,0.01753451,0.02672609,0.02721687,0.02141521,0.01501028,0.009210996,0.003301968,0.001135853,0.001217775,0.001535613,0.00204886,0.003082655,0.005059785,0.00661286,0.005389164,0.003911906,0.00249864,0.001363467,0.0005041234,0.0002210039,0.0002106094,0.0002178205,0.0003117347,0.0004487568,0.000784336,0.0009440175,0.0008359273,0.000581835,0.0003899624,0.0002444608,7.049639E-05,4.001892E-05,3.826038E-05,4.708263E-05,6.484966E-05,9.17383E-05,0.0001451708,0.0001740763,0.0001453901,9.981082E-05,6.346181E-05,3.381493E-05,1.051705E-05,6.972271E-06,7.370479E-06,7.366104E-06,1.101546E-05,1.384901E-05,2.21538E-05,2.926357E-05,2.583685E-05,1.973748E-05,1.371618E-05,7.967305E-06,3.011798E-06,1.282963E-06
343,2,0.3270877,0.1804242,0.08693405,0.06994336,0.07033279,0.07544026,0.07756765,0.1135885,0.1645185,0.200974,0.1652479,0.1174846,0.08427534,0.05013395,0.02850391,0.01785165,0.01870911,0.02365666,0.03237934,0.04898269,0.07609299,0.103188,0.0964595,0.06978117,0.04810176,0.02644197,0.01130523,0.005478396,0.004355437,0.004903922,0.006563368,0.008845424,0.01659101,0.02528801,0.02575241,0.02026289,0.01420261,0.008715373,0.003124294,0.001074735,0.001152248,0.001452986,0.001938616,0.002916784,0.004787524,0.006257039,0.005099185,0.003701413,0.002364193,0.0012901,0.0004769975,0.0002091122,0.0001992771,0.0002061001,0.000294961,0.00042461,0.0007421313,0.0008932215,0.0007909478,0.0005505275,0.000368979,0.0002313072,6.670308E-05,3.786557E-05,3.620167E-05,4.454922E-05,6.136019E-05,8.680204E-05,0.0001373595,0.0001647096,0.000137567,9.444022E-05,6.004713E-05,3.199544E-05,9.951144E-06,6.597105E-06,6.973896E-06,6.969751E-06,1.042274E-05,1.310381E-05,2.096173E-05,2.768897E-05,2.444661E-05,1.867543E-05,1.297813E-05,7.538596E-06,2.849739E-06
344,2,0.3863712,0.2309576,0.1292809,0.06090252,0.04810862,0.0484396,0.05202376,0.07339382,0.1074764,0.1556662,0.1901602,0.1563563,0.111163,0.07974067,0.04743637,0.02697014,0.01689108,0.01770242,0.02238374,0.03063708,0.04634701,0.07199856,0.09763569,0.0912693,0.06602644,0.04551351,0.02501921,0.01069692,0.005183613,0.004121082,0.004640053,0.0062102,0.008369462,0.01569829,0.02392731,0.0243667,0.01917258,0.01343839,0.008246416,0.002956182,0.001016906,0.001090248,0.001374802,0.001834301,0.002759838,0.004529914,0.005920358,0.004824804,0.003502248,0.002236981,0.001220683,0.0004513315,0.0001978604,0.0001885544,0.0001950101,0.0002790895,0.0004017622,0.0007021997,0.0008451592,0.0007483893,0.0005209044,0.0003491251,0.0002188609,6.310735E-05,3.582811E-05,3.42537E-05,4.215208E-05,5.805848E-05,8.213135E-05,0.0001299683,0.0001558469,0.0001301647,8.935852E-05,5.681605E-05,3.027381E-05,9.415689E-06,6.242125E-06,6.598642E-06,6.594722E-06,9.861912E-06,1.239873E-05,1.983384E-05,2.619907E-05,2.313118E-05,1.767056E-05,1.22798E-05,7.132955E-06
345,2,0.4289238,0.2743396,0.1660468,0.09399372,0.04332183,0.03357105,0.03365184,0.04905332,0.06944469,0.1016933,0.1472902,0.1799279,0.1479432,0.1051816,0.07544985,0.04488389,0.02551894,0.0159822,0.01674988,0.0211793,0.02898857,0.04385317,0.06812444,0.09238208,0.0863582,0.06247368,0.04306447,0.02367295,0.01012134,0.004904693,0.003899332,0.004390381,0.005876043,0.007919121,0.01485359,0.02263983,0.02305558,0.01814093,0.01271529,0.00780269,0.002797117,0.0009621883,0.001031584,0.001300828,0.001735601,0.002611334,0.004286171,0.005601795,0.004565193,0.003313798,0.002116614,0.001155001,0.0004270461,0.0001872138,0.0001784086,0.0001845171,0.0002640725,0.0003801442,0.0006644155,0.0007996825,0.000708119,0.000492876,0.0003303392,0.0002070845,5.971167E-05,3.390028E-05,3.241058E-05,3.988396E-05,5.493445E-05,7.771212E-05,0.000122975,0.000147461,0.0001231607,8.455032E-05,5.375887E-05,2.864484E-05,8.909048E-06,5.906247E-06,6.243584E-06,6.239872E-06,9.331272E-06,1.173157E-05,1.876659E-05,2.478936E-05,2.188654E-05,1.671975E-05,1.161906E-05
346,2,0.440686,0.3162596,0.2047421,0.1249688,0.07139702,0.0322597,0.02455874,0.0318411,0.04657581,0.06570794,0.09622144,0.1393647,0.1702464,0.1399825,0.09952193,0.07139013,0.04246873,0.02414582,0.01512223,0.01584859,0.02003974,0.02742875,0.0414935,0.06445882,0.08741117,0.08171149,0.05911207,0.0407473,0.02239916,0.009576733,0.004640778,0.003689515,0.00415414,0.005559866,0.007493006,0.01405433,0.02142165,0.021815,0.01716481,0.01203111,0.007382839,0.002646609,0.0009104155,0.0009760754,0.001230834,0.001642212,0.002470826,0.004055542,0.005300372,0.004319544,0.003135491,0.002002723,0.001092852,0.0004040673,0.0001771404,0.0001688087,0.0001745886,0.0002498632,0.0003596894,0.0006286647,0.0007566534,0.0006700166,0.0004663552,0.0003125645,0.0001959416,5.649868E-05,3.207619E-05,3.066664E-05,3.773787E-05,5.197858E-05,7.35305E-05,0.0001163579,0.0001395264,0.0001165338,8.000088E-05,5.086624E-05,2.710352E-05,8.429676E-06,5.588448E-06,5.907625E-06,5.904117E-06,8.829162E-06,1.110032E-05,1.77568E-05,2.34555E-05,2.070887E-05,1.582008E-05
347,2,0.3752107,0.3715208,0.2675784,0.1736014,0.106092,0.06080317,0.02719497,0.02323727,0.03012778,0.04406966,0.06217239,0.09104389,0.1318659,0.1610856,0.1324505,0.0941669,0.06754874,0.04018358,0.02284658,0.01430853,0.01499582,0.0189614,0.02595287,0.03926083,0.06099039,0.08270775,0.07731465,0.05593137,0.0385548,0.02119391,0.009061429,0.004391069,0.003490991,0.003930615,0.005260701,0.00708982,0.0132981,0.02026895,0.02064121,0.0162412,0.01138374,0.006985588,0.002504202,0.0008614269,0.0009235558,0.001164604,0.001553848,0.002337878,0.003837315,0.005015168,0.004087119,0.002966775,0.00189496,0.001034049,0.0003823254,0.0001676086,0.0001597254,0.0001651943,0.0002364184,0.0003403353,0.0005948369,0.0007159392,0.000633965,0.0004412612,0.000295746,0.0001853983,5.345861E-05,3.03502E-05,2.90165E-05,3.570728E-05,4.918165E-05,6.957393E-05,0.0001100971,0.0001320188,0.0001102633,7.569614E-05,4.812921E-05,2.564513E-05,7.976091E-06,5.287743E-06,5.58975E-06,5.586429E-06,8.354081E-06,1.050304E-05,1.680134E-05,2.219338E-05,1.959455E-05
348,2,0.3134308,0.3181328,0.3179005,0.2293775,0.1490994,0.0913495,0.05245645,0.02573165,0.02198695,0.02850667,0.04169831,0.05882696,0.08614504,0.1247703,0.1524178,0.1253235,0.08909984,0.06391404,0.03802139,0.02161724,0.01353862,0.01418892,0.01794112,0.02455638,0.0371483,0.05770862,0.07825743,0.07315463,0.05292179,0.0364802,0.0200535,0.008573847,0.004154792,0.003303149,0.003719118,0.00497763,0.006708325,0.01256345,0.01917834,0.01953053,0.01536729,0.01077119,0.006609702,0.002369453,0.0008150754,0.0008738613,0.001101939,0.001470239,0.002212076,0.003630836,0.004745315,0.0038672,0.002807138,0.001792996,0.0009784083,0.0003617533,0.0001585899,0.0001511309,0.0001563055,0.0002236971,0.0003220223,0.0005628301,0.0006774156,0.0005998521,0.0004175183,0.0002798324,0.0001754223,5.058211E-05,2.871713E-05,2.745521E-05,3.378593E-05,4.653532E-05,6.583036E-05,0.0001041729,0.0001249151,0.0001043303,7.162305E-05,4.553949E-05,2.426521E-05,7.546909E-06,5.003223E-06,5.288972E-06,5.285831E-06,7.90457E-06,9.937888E-06,1.589731E-05,2.099921E-05
349,2,0.2577195,0.2735703,0.2780879,0.2791564,0.2016326,0.1312743,0.08052432,0.04963383,0.02434706,0.02080383,0.02697277,0.03945462,0.05566158,0.08150966,0.1180567,0.1442168,0.1185801,0.08430566,0.060475,0.03597554,0.02045406,0.01281014,0.01342544,0.01697576,0.02323506,0.03514942,0.05460345,0.07404653,0.06921823,0.05007421,0.03451729,0.01897447,0.008112509,0.003931231,0.003125411,0.003518999,0.004709792,0.006347369,0.01190551,0.01814638,0.01847961,0.01454042,0.01019161,0.006254049,0.002241957,0.0007712175,0.0008268396,0.001042646,0.001391127,0.002093052,0.00343547,0.004489976,0.00365911,0.002656091,0.001696518,0.0009257618,0.0003422879,0.0001500567,0.000142999,0.000147895,0.0002116606,0.0003046951,0.0005325452,0.0006409652,0.0005675759,0.000395052,0.0002647753,0.0001659832,4.786039E-05,2.71719E-05,2.597788E-05,3.196797E-05,4.403134E-05,6.228813E-05,9.85676E-05,0.0001181937,9.871649E-05,6.776916E-05,4.308907E-05,2.295955E-05,7.140823E-06,4.734008E-06,5.004384E-06,5.001412E-06,7.479231E-06,9.403144E-06,1.50419E-05
350,2,0.2127161,0.2234181,0.2379156,0.2422327,0.2445708,0.1766088,0.1154312,0.07619146,0.04696312,0.023037,0.01968441,0.02552142,0.03733162,0.05266656,0.07712381,0.1117043,0.1364568,0.1121994,0.07976928,0.05722098,0.03403974,0.01935346,0.01210072,0.01270304,0.01606231,0.02198481,0.03325809,0.05166529,0.07006221,0.06549375,0.04737981,0.03265999,0.01795348,0.007675983,0.003719697,0.002957237,0.003329647,0.004456372,0.006005825,0.01126491,0.01716996,0.01748526,0.01375802,0.009643227,0.005917527,0.002121321,0.0007297198,0.0007823496,0.0009865426,0.001316273,0.001980426,0.003250616,0.004248381,0.003462223,0.002513172,0.001605231,0.0008759481,0.00032387,0.0001419824,0.0001353044,0.000139937,0.0002002714,0.0002883001,0.0005038899,0.0006064763,0.0005370351,0.0003737953,0.000250528,0.0001570519,4.528509E-05,2.570982E-05,2.458008E-05,3.024786E-05,4.166208E-05,5.893655E-05,9.326375E-05,0.0001118339,9.34047E-05,6.412256E-05,4.077052E-05,2.172414E-05,6.756591E-06,4.479276E-06,4.735105E-06,4.732295E-06,7.076796E-06,8.897181E-06
351,2,0.1761458,0.1830673,0.1927106,0.2060516,0.2099958,0.2134859,0.1547921,0.1092201,0.07209171,0.04443616,0.02179742,0.01862524,0.02414817,0.03532287,0.04983269,0.07297388,0.1056937,0.1291142,0.1061622,0.07547714,0.05414202,0.03220813,0.01831208,0.0114496,0.01201952,0.01519802,0.02080184,0.03146853,0.04888537,0.06629219,0.06196968,0.04483038,0.03090259,0.01698744,0.007262959,0.003519548,0.002798116,0.003150486,0.004216581,0.005682666,0.01064257,0.01624607,0.01654442,0.01301772,0.009124353,0.005599118,0.002007178,0.0006904549,0.0007402529,0.0009334589,0.001245447,0.001873864,0.003075708,0.004019788,0.003275928,0.002377943,0.001518856,0.000828815,0.0003064429,0.0001343425,0.0001280239,0.0001324073,0.0001894953,0.000272787,0.0004767769,0.0005738427,0.0005081382,0.000353682,0.0002370478,0.0001486013,4.284839E-05,2.432644E-05,2.325748E-05,2.862026E-05,3.942035E-05,5.576526E-05,8.824544E-05,0.0001058164,8.837879E-05,6.067234E-05,3.857675E-05,2.055521E-05,6.393033E-06,4.238258E-06,4.480322E-06,4.477658E-06,6.696009E-06
352,2,0.1504664,0.1486872,0.1547482,0.1634051,0.1756657,0.1792035,0.1838443,0.1464632,0.1033432,0.06821252,0.04204518,0.02062455,0.01762303,0.0228488,0.03342226,0.04715128,0.06904731,0.1000066,0.1221668,0.1004498,0.07141587,0.0512287,0.0304751,0.01732674,0.01085154,0.01137277,0.01438027,0.01968255,0.02977526,0.04625489,0.06272528,0.05863525,0.04241814,0.02923976,0.01607338,0.00687215,0.003330171,0.002647553,0.002980962,0.003989693,0.005376891,0.01008524,0.01537189,0.01565419,0.01231727,0.008633376,0.005297842,0.001899177,0.0006533031,0.0007004213,0.0008832303,0.001178432,0.001773036,0.002910209,0.003803487,0.003099659,0.002249991,0.001437131,0.0007842184,0.0002899539,0.0001271138,0.0001211352,0.0001252827,0.0001792988,0.0002581089,0.0004511219,0.0005429657,0.0004807959,0.000334651,0.0002242926,0.0001406053,4.054282E-05,2.301748E-05,2.200601E-05,2.708026E-05,3.729918E-05,5.276462E-05,8.349721E-05,0.0001001226,8.362331E-05,5.74077E-05,3.650103E-05,1.944918E-05,6.049035E-06,4.010206E-06,4.239244E-06,4.236725E-06
353,2,0.1561989,0.1174338,0.1156715,0.1210111,0.1282605,0.139217,0.1421549,0.1739521,0.1385823,0.09778244,0.0645422,0.03978276,0.01951477,0.0166748,0.02161936,0.03162386,0.04461416,0.06533208,0.09462532,0.1155932,0.09504482,0.06757309,0.0484722,0.02883526,0.01639444,0.01026764,0.01076082,0.01360648,0.01862345,0.02817311,0.04376601,0.0593501,0.05548012,0.0401357,0.02766646,0.01520851,0.006502375,0.003150979,0.002505094,0.002820566,0.003775017,0.005087572,0.00954257,0.01454477,0.01481187,0.0116545,0.008168836,0.005012776,0.001796986,0.0006181501,0.0006627333,0.0008349472,0.001115023,0.001677631,0.002753615,0.003598832,0.002932869,0.002128924,0.001359802,0.0007420206,0.0002743522,0.000120274,0.0001146171,0.0001185415,0.0001696512,0.0002442204,0.0004268482,0.0005137498,0.0004549255,0.000316644,0.0002122239,0.0001330397,3.836126E-05,2.177895E-05,2.082193E-05,2.562311E-05,3.529219E-05,4.992546E-05,7.900425E-05,9.47311E-05,7.912375E-05,5.431865E-05,3.453697E-05,1.840265E-05,5.723548E-06,3.794424E-06,4.011137E-06
354,2,0.2403423,0.1049003,0.07817408,0.07671284,0.080758,0.08547648,0.09280072,0.1345058,0.164592,0.1311254,0.09252102,0.06106927,0.03764214,0.01846472,0.01577756,0.02045606,0.0299222,0.04221354,0.06181666,0.08953378,0.1093734,0.08993062,0.06393708,0.045864,0.0272837,0.01551228,0.009715158,0.01018181,0.01287435,0.01762138,0.02665718,0.04141104,0.05615668,0.05249487,0.03797609,0.02617776,0.01439014,0.006152499,0.002981431,0.002370298,0.002668794,0.00357189,0.004813819,0.009029103,0.01376214,0.01401487,0.01102738,0.007729286,0.004743048,0.001700294,0.0005848886,0.0006270721,0.0007900204,0.001055026,0.00158736,0.002605449,0.00340518,0.002775058,0.002014369,0.001286634,0.0007020939,0.0002595899,0.0001138023,0.0001084498,0.0001121629,0.0001605225,0.0002310794,0.0004038804,0.0004861059,0.0004304471,0.0002996062,0.0002008046,0.0001258809,3.629712E-05,2.060708E-05,1.970155E-05,2.42444E-05,3.339318E-05,4.723907E-05,7.475322E-05,8.963377E-05,7.486621E-05,5.139587E-05,3.267861E-05,1.741243E-05,5.415575E-06,3.590249E-06
355,2,0.3066398,0.1690075,0.07325276,0.05407602,0.05262461,0.05591632,0.05925133,0.08780728,0.1272683,0.155442,0.123817,0.08754259,0.0576384,0.03561667,0.01747118,0.01492858,0.01935536,0.02831219,0.03994209,0.05837749,0.08471609,0.1034882,0.08493084,0.06049675,0.04339615,0.02581562,0.0146776,0.009192409,0.009633937,0.0121816,0.01667321,0.02522281,0.03918278,0.05304813,0.04967023,0.03593264,0.0247692,0.01361584,0.005821439,0.002821006,0.002242758,0.002525192,0.003379693,0.004546052,0.008543267,0.01302163,0.01326076,0.01039976,0.007313386,0.00448783,0.001608803,0.0005534165,0.0005933307,0.0007475103,0.000998257,0.001501948,0.002465254,0.003221955,0.002621029,0.001902372,0.001217401,0.0006643158,0.0002456218,0.0001076788,0.0001026144,0.0001061276,0.0001518851,0.0002186457,0.0003821482,0.0004588853,0.0004064058,0.0002834848,0.0001889965,0.0001187883,3.424249E-05,1.949824E-05,1.862775E-05,2.293986E-05,3.159637E-05,4.469723E-05,7.073086E-05,8.481075E-05,7.083777E-05,4.863038E-05,3.092022E-05,1.640801E-05,5.124168E-06
356,2,0.3790468,0.2213334,0.122763,0.05272482,0.03881918,0.03744378,0.03994809,0.05606321,0.08308259,0.1204202,0.147078,0.1171546,0.08283209,0.05453702,0.03370022,0.01653109,0.01412532,0.01831388,0.02678873,0.03779293,0.05523631,0.08015767,0.09791977,0.08036093,0.05724154,0.04106104,0.02442653,0.01388783,0.008697781,0.009115558,0.01152613,0.01577605,0.02386563,0.03707445,0.05019373,0.04699759,0.03399919,0.02343641,0.01288321,0.0055082,0.002669212,0.002122079,0.002389315,0.003197838,0.00430144,0.008083559,0.01232097,0.01254723,0.009840164,0.006919865,0.004246353,0.001522235,0.0005236387,0.0005614051,0.0007072884,0.0009445426,0.001421133,0.002332603,0.003048588,0.002479996,0.001800008,0.001151896,0.0006285698,0.0002324054,0.0001018848,9.70928E-05,0.0001004172,0.0001437124,0.000206881,0.0003615856,0.0004341937,0.0003845379,0.0002682308,0.0001788271,0.0001123965,3.239994E-05,1.844909E-05,1.762543E-05,2.170548E-05,2.989623E-05,4.229216E-05,6.692499E-05,8.024718E-05,6.702612E-05,4.601368E-05,2.925646E-05,1.552513E-05
357,2,0.4448236,0.2753767,0.1619433,0.09006879,0.03827871,0.02803438,0.02670823,0.03779854,0.05304651,0.07861208,0.1139405,0.139164,0.1108508,0.07837509,0.05160249,0.03188689,0.01564157,0.01336526,0.01732845,0.02534728,0.03575937,0.05226416,0.07584456,0.09265084,0.0760368,0.05416147,0.03885169,0.02311219,0.01314055,0.008229767,0.008625064,0.01090593,0.01492716,0.02258146,0.03507952,0.04749288,0.04446873,0.03216976,0.02217536,0.01218999,0.005211812,0.002525588,0.002007894,0.002260751,0.003025768,0.004069989,0.007648607,0.01165798,0.01187208,0.009310681,0.006547526,0.004017862,0.001440328,0.0004954624,0.0005311966,0.0006692309,0.0008937184,0.001344663,0.002207093,0.002884551,0.00234655,0.001703154,0.001089914,0.0005947478,0.0002199,9.640263E-05,9.186847E-05,9.501388E-05,0.0001359795,0.0001957487,0.0003421292,0.0004108305,0.0003638465,0.0002537978,0.0001692048,0.0001063487,3.065658E-05,1.745638E-05,1.667705E-05,2.053759E-05,2.828756E-05,4.001648E-05,6.332392E-05,7.592926E-05,6.341955E-05,4.353774E-05,2.768225E-05
358,2,0.4659024,0.3369129,0.208838,0.1236231,0.06887588,0.0288748,0.0209353,0.02527114,0.03576463,0.05019222,0.07438205,0.1078097,0.1316759,0.104886,0.07415786,0.04882592,0.0301711,0.01479994,0.0126461,0.01639603,0.02398339,0.03383521,0.04945198,0.07176352,0.08766551,0.07194541,0.05124712,0.03676115,0.02186856,0.01243348,0.007786939,0.008160965,0.01031911,0.01412396,0.0213664,0.03319198,0.04493739,0.04207596,0.03043875,0.02098214,0.01153407,0.004931379,0.002389694,0.001899855,0.002139106,0.002862958,0.003850986,0.007237049,0.0110307,0.01123327,0.008809693,0.006195213,0.003801667,0.001362825,0.0004688026,0.0005026141,0.0006332207,0.0008456295,0.00127231,0.002088331,0.002729339,0.002220288,0.00161151,0.001031269,0.0005627457,0.0002080676,9.121533E-05,8.692518E-05,8.990139E-05,0.0001286627,0.0001852161,0.0003237202,0.0003887244,0.000344269,0.0002401416,0.0001601002,0.0001006263,2.9007E-05,1.651707E-05,1.577968E-05,1.943248E-05,2.676545E-05,3.78633E-05,5.991659E-05,7.184366E-05,6.000713E-05,4.119506E-05
359,2,0.3907812,0.4078365,0.296021,0.1834557,0.1090167,0.06048344,0.02520799,0.01980882,0.02391134,0.03384024,0.04749142,0.0703797,0.1020087,0.1245907,0.09924245,0.07016751,0.04619868,0.02854765,0.01400357,0.01196563,0.01551379,0.02269289,0.03201462,0.04679099,0.06790205,0.0829483,0.06807419,0.0484896,0.03478308,0.02069186,0.01176445,0.007367937,0.007721844,0.009763867,0.01336398,0.02021671,0.03140598,0.04251936,0.03981191,0.02880092,0.01985312,0.01091344,0.004666034,0.002261106,0.001797625,0.002024004,0.002708909,0.003643773,0.006847631,0.01043716,0.01062882,0.00833566,0.005861863,0.003597109,0.001289494,0.0004435772,0.0004755693,0.0005991481,0.0008001273,0.001203849,0.001975963,0.002582477,0.002100818,0.001524797,0.0009757784,0.0005324653,0.0001968718,8.630723E-05,8.224788E-05,8.506402E-05,0.0001217397,0.0001752498,0.0003063012,0.0003678079,0.0003257443,0.0002272201,0.0001514854,9.521186E-05,2.744621E-05,1.562833E-05,1.49306E-05,1.838685E-05,2.532528E-05,3.582594E-05,5.669258E-05,6.797793E-05,5.67782E-05
360,2,0.3251691,0.3373404,0.354311,0.2577884,0.1596917,0.09497733,0.05272584,0.02385158,0.01874292,0.02262475,0.03201934,0.04493606,0.06659272,0.09651975,0.1178866,0.09390229,0.066392,0.04371278,0.02701156,0.01325007,0.01132178,0.01467902,0.02147183,0.03029194,0.04427328,0.06424837,0.07848503,0.06441126,0.04588049,0.03291149,0.01957847,0.01113144,0.006971481,0.007306342,0.009238478,0.01264489,0.01912888,0.02971607,0.04023147,0.0376697,0.0272512,0.01878487,0.01032621,0.004414957,0.00213944,0.0017009,0.001915094,0.002563149,0.003447712,0.006479173,0.009875554,0.01005692,0.007887133,0.005546445,0.003403556,0.00122011,0.0004197096,0.0004499796,0.0005674252,0.0007570742,0.001139072,0.001869639,0.00244352,0.001987778,0.001442751,0.000923273,0.0005038143,0.0001862788,8.166321E-05,7.782229E-05,8.048687E-05,0.0001151891,0.00016582,0.0002898197,0.0003480169,0.0003082167,0.0002149938,0.0001433344,9.008862E-05,2.596936E-05,1.478741E-05,1.412721E-05,1.739749E-05,2.396257E-05,3.389821E-05,5.364206E-05,6.432012E-05
